order_id,user_id,product_id,order_date,channel,quantity,unit_price,discount_rate,refund_flag,amount
O01333,U0087,P005,2026-01-08,wechat_shop,1,106.35,0.05,0,106.35
O01334,U0394,P014,2026-03-12,offline_store,1,158.98,0.0,0,158.98
O01335,U0546,P027,2026-01-11,wechat_shop,1,156.42,0.0,0,156.42
O01336,U0345,P024,2026-06-18,taobao,1,179.07,0.0,0,179.07
O01337,U0445,P011,2026-05-31,offline_store,2,227.75,0.0,0,455.5
O01338,U0295,P035,2026-01-14,offline_store,2,76.54,0.15,0,153.08
O01339,U0391,P011,2026-04-18,offline_store,2,204.97,0.1,0,409.94
O01340,U0281,P035,2026-03-01,wechat_shop,4,90.05,0.0,0,360.2
O01341,U0281,P004,2026-03-04,taobao,1,104.33,0.1,0,104.33
O01342,U0013,P035,2026-03-09,wechat_shop,1,76.54,0.15,0,76.54
O01343,U0455,P036,2026-03-19,offline_store,2,267.33,0.0,0,534.66
O01344,U0492,P020,2026-01-04,douyin,1,127.78,0.0,0,127.78
O01345,U0565,P006,2026-04-14,taobao,2,220.8,0.0,0,441.6
O01346,U0507,P029,2026-01-16,douyin,1,138.03,0.0,0,138.03
O01347,U0239,P002,2026-02-27,wechat_shop,1,75.45,0.1,0,75.45
O01348,U0594,P012,2026-06-16,taobao,1,98.46,0.1,0,98.46
O01349,U0266,P011,2026-01-10,taobao,2,227.75,0.0,0,455.5
O01350,U0046,P035,2026-01-04,douyin,3,90.05,0.0,0,270.15
O01351,U0080,P011,2026-03-30,douyin,1,216.36,0.05,0,216.36
O01352,U0437,P007,2026-02-21,taobao,2,155.12,0.15,0,310.24
O01353,U0418,P014,2026-02-05,taobao,1,158.98,0.0,0,158.98
O01354,U0298,P017,2026-04-30,douyin,2,202.92,0.0,0,405.84
O01355,U0524,P015,2026-05-31,taobao,1,161.93,0.0,0,161.93
O01356,U0154,P036,2026-02-24,offline_store,3,267.33,0.0,0,801.99
O01357,U0589,P033,2026-06-15,offline_store,4,303.53,0.0,0,1214.12
O01358,U0484,P021,2026-05-17,offline_store,1,155.9,0.1,0,155.9
O01359,U0250,P024,2026-03-22,taobao,1,161.16,0.1,0,161.16
O01360,U0119,P032,2026-03-03,douyin,1,80.92,0.0,0,80.92
O01361,U0361,P007,2026-04-23,wechat_shop,4,173.38,0.05,0,693.52
O01362,U0429,P002,2026-04-02,douyin,1,83.83,0.0,0,83.83
O01363,U0418,P013,2026-05-25,douyin,4,179.25,0.0,0,717.0
O01364,U0084,P036,2026-06-04,offline_store,3,267.33,0.0,0,801.99
O01365,U0203,P002,2026-04-17,douyin,5,75.45,0.1,0,377.25
O01366,U0568,P015,2026-04-26,offline_store,1,153.83,0.05,0,153.83
O01367,U0171,P003,2026-01-25,wechat_shop,3,141.07,0.05,1,423.21
O01368,U0363,P028,2026-02-02,douyin,3,270.45,0.05,0,811.35
O01369,U0345,P013,2026-04-12,taobao,2,152.36,0.15,0,304.72
O01370,U0364,P013,2026-05-31,offline_store,2,152.36,0.15,0,304.72
O01371,U0489,P025,2026-04-14,douyin,1,82.43,0.05,0,82.43
O01372,U0008,P020,2026-02-15,taobao,2,115.0,0.1,0,230.0
O01373,U0521,P038,2026-06-21,taobao,1,297.27,0.0,0,297.27
O01374,U0531,P011,2026-01-24,offline_store,1,227.75,0.0,0,227.75
O01375,U0043,P026,2026-03-14,douyin,1,38.77,0.0,0,38.77
O01376,U0356,P002,2026-04-20,taobao,1,75.45,0.1,0,75.45
O01377,U0174,P033,2026-02-11,taobao,1,288.35,0.05,0,288.35
O01378,U0145,P035,2026-03-07,wechat_shop,2,90.05,0.0,0,180.1
O01379,U0041,P001,2026-02-21,douyin,3,27.36,0.0,1,82.08
O01380,U0289,P014,2026-01-01,offline_store,3,158.98,0.0,0,476.94
O01381,U0113,P018,2026-04-23,wechat_shop,1,30.68,0.05,0,30.68
O01382,U0286,P022,2026-04-23,wechat_shop,1,266.07,0.0,0,266.07
O01383,U0335,P031,2026-03-31,douyin,2,72.69,0.0,0,145.38
O01384,U0076,P015,2026-05-09,taobao,1,137.64,0.15,0,137.64
O01385,U0326,P006,2026-01-09,douyin,1,187.68,0.15,0,187.68
O01386,U0009,P022,2026-05-22,douyin,3,226.16,0.15,0,678.48
O01387,U0272,P029,2026-02-04,offline_store,1,138.03,0.0,0,138.03
O01388,U0135,P018,2026-02-07,douyin,3,27.45,0.15,0,82.35
O01389,U0004,P024,2026-06-11,offline_store,4,152.21,0.15,0,608.84
O01390,U0040,P005,2026-01-17,offline_store,2,111.95,0.0,0,223.9
O01391,U0358,P005,2026-06-25,offline_store,2,95.16,0.15,0,190.32
O01392,U0300,P008,2026-05-15,offline_store,4,126.63,0.0,0,506.52
O01393,U0303,P005,2026-05-05,wechat_shop,1,111.95,0.0,0,111.95
O01394,U0458,P005,2026-02-25,taobao,5,111.95,0.0,0,559.75
O01395,U0327,P019,2026-03-04,wechat_shop,1,165.48,0.0,0,165.48
O01396,U0496,P020,2026-03-29,offline_store,1,127.78,0.0,0,127.78
O01397,U0520,P013,2026-06-02,douyin,2,179.25,0.0,0,358.5
O01398,U0326,P014,2026-04-14,offline_store,2,158.98,0.0,0,317.96
O01399,U0275,P039,2026-04-10,offline_store,1,287.26,0.0,0,287.26
O01400,U0420,P032,2026-02-25,douyin,2,80.92,0.0,0,161.84
O01401,U0338,P020,2026-05-26,douyin,1,108.61,0.15,0,108.61
O01402,U0389,P033,2026-06-03,wechat_shop,1,258.0,0.15,1,258.0
O01403,U0051,P009,2026-03-26,douyin,2,183.11,0.1,0,366.22
O01404,U0406,P009,2026-04-02,douyin,1,203.46,0.0,0,203.46
O01405,U0567,P004,2026-03-15,douyin,4,115.92,0.0,0,463.68
O01406,U0408,P018,2026-01-03,offline_store,3,29.06,0.1,0,87.18
O01407,U0254,P039,2026-01-10,wechat_shop,1,287.26,0.0,0,287.26
O01408,U0135,P032,2026-03-10,taobao,1,76.87,0.05,0,76.87
O01409,U0426,P016,2026-01-21,wechat_shop,1,76.19,0.15,0,76.19
O01410,U0098,P022,2026-01-03,offline_store,3,239.46,0.1,0,718.38
O01411,U0024,P015,2026-02-18,taobao,3,161.93,0.0,0,485.79
O01412,U0591,P027,2026-03-11,offline_store,1,156.42,0.0,0,156.42
O01413,U0575,P025,2026-04-06,taobao,1,86.77,0.0,0,86.77
O01414,U0392,P032,2026-05-03,wechat_shop,4,72.83,0.1,0,291.32
O01415,U0111,P021,2026-05-07,offline_store,1,173.22,0.0,0,173.22
O01416,U0458,P029,2026-02-26,taobao,5,131.13,0.05,0,655.65
O01417,U0086,P033,2026-05-02,wechat_shop,1,303.53,0.0,0,303.53
O01418,U0086,P018,2026-05-23,douyin,1,30.68,0.05,0,30.68
O01419,U0581,P006,2026-04-13,douyin,3,198.72,0.1,0,596.16
O01420,U0155,P026,2026-01-15,wechat_shop,1,38.77,0.0,0,38.77
O01421,U0275,P017,2026-03-23,douyin,2,192.77,0.05,0,385.54
O01422,U0242,P016,2026-05-23,taobao,1,89.63,0.0,0,89.63
O01423,U0084,P024,2026-04-28,wechat_shop,1,161.16,0.1,0,161.16
O01424,U0166,P023,2026-04-18,wechat_shop,1,175.33,0.0,0,175.33
O01425,U0435,P032,2026-02-11,offline_store,1,80.92,0.0,0,80.92
O01426,U0561,P032,2026-02-12,offline_store,3,76.87,0.05,0,230.61
O01427,U0278,P037,2026-04-12,taobao,1,263.43,0.05,0,263.43
O01428,U0536,P002,2026-06-06,douyin,2,83.83,0.0,0,167.66
O01429,U0474,P003,2026-06-06,douyin,1,133.65,0.1,0,133.65
O01430,U0486,P013,2026-03-25,wechat_shop,2,179.25,0.0,0,358.5
O01431,U0006,P011,2026-03-22,taobao,1,216.36,0.05,0,216.36
O01432,U0339,P035,2026-06-28,wechat_shop,1,90.05,0.0,0,90.05
O01433,U0573,P002,2026-01-15,douyin,1,83.83,0.0,0,83.83
O01434,U0437,P003,2026-03-29,taobao,1,148.5,0.0,0,148.5
O01435,U0208,P007,2026-04-04,wechat_shop,2,182.5,0.0,0,365.0
O01436,U0270,P033,2026-05-31,wechat_shop,1,303.53,0.0,0,303.53
O01437,U0284,P012,2026-02-01,offline_store,2,103.93,0.05,0,207.86
O01438,U0094,P013,2026-02-22,douyin,1,179.25,0.0,0,179.25
O01439,U0054,P030,2026-02-05,douyin,1,163.0,0.0,0,163.0
O01440,U0513,P013,2026-05-10,wechat_shop,1,170.29,0.05,0,170.29
O01441,U0364,P023,2026-03-02,taobao,1,166.56,0.05,0,166.56
O01442,U0171,P016,2026-05-13,taobao,1,80.67,0.1,0,80.67
O01443,U0257,P017,2026-02-05,wechat_shop,2,192.77,0.05,0,385.54
O01444,U0375,P022,2026-05-22,offline_store,2,266.07,0.0,1,532.14
O01445,U0196,P031,2026-06-20,offline_store,2,72.69,0.0,0,145.38
O01446,U0370,P031,2026-04-05,douyin,4,72.69,0.0,0,290.76
O01447,U0260,P034,2026-01-01,wechat_shop,1,16.28,0.0,0,16.28
O01448,U0408,P033,2026-06-04,wechat_shop,1,303.53,0.0,0,303.53
O01449,U0586,P038,2026-06-27,wechat_shop,1,252.68,0.15,0,252.68
O01450,U0559,P019,2026-04-30,wechat_shop,2,157.21,0.05,0,314.42
O01451,U0182,P018,2026-01-09,douyin,1,27.45,0.15,0,27.45
O01452,U0064,P023,2026-01-21,taobao,3,175.33,0.0,0,525.99
O01453,U0018,P033,2026-01-24,taobao,1,303.53,0.0,0,303.53
O01454,U0376,P034,2026-06-21,wechat_shop,3,16.28,0.0,0,48.84
O01455,U0067,P002,2026-06-19,douyin,1,71.26,0.15,0,71.26
O01456,U0046,P008,2026-05-08,taobao,2,126.63,0.0,0,253.26
O01457,U0004,P008,2026-06-04,taobao,2,120.3,0.05,0,240.6
O01458,U0089,P024,2026-03-11,offline_store,1,179.07,0.0,0,179.07
O01459,U0191,P039,2026-01-22,taobao,4,287.26,0.0,0,1149.04
O01460,U0223,P039,2026-05-31,taobao,5,287.26,0.0,0,1436.3
O01461,U0196,P017,2026-04-27,douyin,3,202.92,0.0,0,608.76
O01462,U0144,P035,2026-03-20,taobao,1,90.05,0.0,0,90.05
O01463,U0182,P027,2026-04-15,taobao,3,156.42,0.0,0,469.26
O01464,U0593,P036,2026-03-07,taobao,1,267.33,0.0,0,267.33
O01465,U0175,P014,2026-03-30,wechat_shop,1,135.13,0.15,0,135.13
O01466,U0445,P018,2026-05-29,taobao,1,29.06,0.1,0,29.06
O01467,U0516,P030,2026-06-14,taobao,3,163.0,0.0,0,489.0
O01468,U0268,P016,2026-01-23,wechat_shop,2,89.63,0.0,0,179.26
O01469,U0479,P039,2026-01-29,taobao,2,287.26,0.0,0,574.52
O01470,U0331,P017,2026-04-05,wechat_shop,1,182.63,0.1,0,182.63
O01471,U0487,P032,2026-06-10,taobao,3,80.92,0.0,0,242.76
O01472,U0314,P007,2026-03-27,douyin,4,182.5,0.0,0,730.0
O01473,U0468,P002,2026-04-29,offline_store,1,83.83,0.0,0,83.83
O01474,U0346,P016,2026-04-12,offline_store,3,89.63,0.0,0,268.89
O01475,U0520,P020,2026-06-22,wechat_shop,1,127.78,0.0,0,127.78
O01476,U0030,P030,2026-04-17,douyin,2,146.7,0.1,0,293.4
O01477,U0537,P016,2026-05-11,douyin,4,80.67,0.1,0,322.68
O01478,U0056,P025,2026-05-25,wechat_shop,1,73.75,0.15,0,73.75
O01479,U0472,P036,2026-03-20,wechat_shop,3,253.96,0.05,0,761.88
O01480,U0083,P002,2026-06-17,douyin,1,83.83,0.0,0,83.83
O01481,U0569,P018,2026-03-01,taobao,1,27.45,0.15,0,27.45
O01482,U0404,P002,2026-01-01,douyin,1,83.83,0.0,0,83.83
O01483,U0099,P016,2026-04-30,offline_store,1,85.15,0.05,0,85.15
O01484,U0335,P004,2026-02-01,taobao,2,115.92,0.0,0,231.84
O01485,U0074,P033,2026-06-21,taobao,3,273.18,0.1,0,819.54
O01486,U0183,P034,2026-05-05,douyin,2,14.65,0.1,1,29.3
O01487,U0408,P021,2026-04-04,wechat_shop,1,173.22,0.0,0,173.22
O01488,U0310,P015,2026-06-14,offline_store,1,161.93,0.0,0,161.93
O01489,U0292,P015,2026-01-23,taobao,1,161.93,0.0,0,161.93
O01490,U0432,P023,2026-04-09,douyin,3,175.33,0.0,0,525.99
O01491,U0085,P002,2026-02-10,taobao,2,83.83,0.0,0,167.66
O01492,U0013,P011,2026-06-24,douyin,1,216.36,0.05,0,216.36
O01493,U0012,P030,2026-03-22,offline_store,2,154.85,0.05,0,309.7
O01494,U0265,P013,2026-06-16,wechat_shop,1,179.25,0.0,0,179.25
O01495,U0548,P013,2026-06-03,taobao,1,170.29,0.05,0,170.29
O01496,U0082,P016,2026-01-28,douyin,5,80.67,0.1,0,403.35
O01497,U0203,P024,2026-01-01,offline_store,4,152.21,0.15,0,608.84
O01498,U0502,P018,2026-04-21,offline_store,1,32.29,0.0,0,32.29
O01499,U0436,P033,2026-04-03,taobao,3,258.0,0.15,0,774.0
O01500,U0184,P015,2026-06-21,taobao,2,161.93,0.0,0,323.86
O01501,U0037,P014,2026-04-01,wechat_shop,1,158.98,0.0,0,158.98
O01502,U0180,P008,2026-04-01,wechat_shop,1,107.64,0.15,0,107.64
O01503,U0442,P020,2026-05-16,taobao,1,127.78,0.0,0,127.78
O01504,U0537,P008,2026-03-29,offline_store,2,126.63,0.0,0,253.26
O01505,U0104,P002,2026-01-10,offline_store,1,83.83,0.0,0,83.83
O01506,U0433,P028,2026-05-11,offline_store,1,241.98,0.15,0,241.98
O01507,U0082,P013,2026-01-05,offline_store,4,179.25,0.0,0,717.0
O01508,U0553,P011,2026-01-29,douyin,2,227.75,0.0,0,455.5
O01509,U0448,P040,2026-06-26,taobao,1,229.42,0.05,0,229.42
O01510,U0409,P035,2026-06-25,douyin,1,76.54,0.15,0,76.54
O01511,U0425,P038,2026-06-22,douyin,1,282.41,0.05,0,282.41
O01512,U0227,P040,2026-03-11,douyin,1,205.27,0.15,0,205.27
O01513,U0472,P003,2026-01-04,offline_store,1,148.5,0.0,0,148.5
O01514,U0572,P033,2026-06-11,wechat_shop,1,288.35,0.05,0,288.35
O01515,U0511,P013,2026-03-28,douyin,1,170.29,0.05,0,170.29
O01516,U0034,P023,2026-05-16,wechat_shop,1,166.56,0.05,0,166.56
O01517,U0543,P013,2026-06-10,taobao,2,179.25,0.0,0,358.5
O01518,U0031,P011,2026-03-18,douyin,2,216.36,0.05,0,432.72
O01519,U0426,P006,2026-06-08,wechat_shop,1,220.8,0.0,0,220.8
O01520,U0551,P007,2026-03-13,douyin,2,182.5,0.0,0,365.0
O01521,U0224,P002,2026-04-06,douyin,4,83.83,0.0,0,335.32
O01522,U0411,P011,2026-01-28,offline_store,1,227.75,0.0,0,227.75
O01523,U0372,P039,2026-03-31,wechat_shop,1,258.53,0.1,0,258.53
O01524,U0549,P007,2026-06-19,offline_store,5,155.12,0.15,0,775.6
O01525,U0461,P020,2026-02-26,douyin,1,121.39,0.05,0,121.39
O01526,U0476,P029,2026-02-14,douyin,1,124.23,0.1,0,124.23
O01527,U0429,P020,2026-06-23,offline_store,1,108.61,0.15,0,108.61
O01528,U0516,P009,2026-02-17,wechat_shop,1,203.46,0.0,0,203.46
O01529,U0256,P013,2026-06-02,douyin,2,179.25,0.0,0,358.5
O01530,U0024,P011,2026-05-25,offline_store,1,227.75,0.0,0,227.75
O01531,U0246,P020,2026-05-21,douyin,3,127.78,0.0,0,383.34
O01532,U0067,P008,2026-04-30,wechat_shop,4,126.63,0.0,0,506.52
O01533,U0455,P018,2026-02-21,douyin,1,32.29,0.0,0,32.29
O01534,U0340,P015,2026-02-14,douyin,1,161.93,0.0,0,161.93
O01535,U0034,P009,2026-03-03,offline_store,2,203.46,0.0,1,406.92
O01536,U0267,P003,2026-05-13,wechat_shop,3,148.5,0.0,0,445.5
O01537,U0493,P016,2026-06-04,wechat_shop,5,76.19,0.15,1,380.95
O01538,U0373,P019,2026-03-15,offline_store,3,140.66,0.15,0,421.98
O01539,U0107,P012,2026-05-10,douyin,2,103.93,0.05,0,207.86
O01540,U0376,P016,2026-03-08,offline_store,3,89.63,0.0,0,268.89
O01541,U0216,P005,2026-06-17,taobao,1,111.95,0.0,0,111.95
O01542,U0504,P010,2026-01-24,douyin,2,219.93,0.0,0,439.86
O01543,U0462,P025,2026-03-07,taobao,1,82.43,0.05,0,82.43
O01544,U0296,P030,2026-05-25,wechat_shop,2,163.0,0.0,0,326.0
O01545,U0163,P011,2026-02-25,taobao,2,193.59,0.15,0,387.18
O01546,U0132,P006,2026-05-01,douyin,1,220.8,0.0,0,220.8
O01547,U0029,P009,2026-06-04,douyin,3,203.46,0.0,0,610.38
O01548,U0521,P025,2026-05-29,offline_store,1,86.77,0.0,0,86.77
O01549,U0514,P037,2026-05-02,taobao,4,277.29,0.0,0,1109.16
O01550,U0538,P005,2026-05-13,offline_store,1,106.35,0.05,0,106.35
O01551,U0067,P008,2026-02-13,taobao,3,126.63,0.0,0,379.89
O01552,U0123,P032,2026-02-26,douyin,1,80.92,0.0,0,80.92
O01553,U0537,P018,2026-04-01,douyin,1,27.45,0.15,0,27.45
O01554,U0338,P023,2026-02-20,wechat_shop,2,166.56,0.05,0,333.12
O01555,U0082,P038,2026-03-10,wechat_shop,5,252.68,0.15,0,1263.4
O01556,U0188,P012,2026-04-24,douyin,1,109.4,0.0,0,109.4
O01557,U0273,P024,2026-02-27,taobao,2,179.07,0.0,0,358.14
O01558,U0136,P002,2026-01-23,taobao,1,83.83,0.0,0,83.83
O01559,U0489,P005,2026-01-15,offline_store,1,100.76,0.1,0,100.76
O01560,U0075,P029,2026-01-25,douyin,3,138.03,0.0,0,414.09
O01561,U0556,P005,2026-05-02,douyin,1,106.35,0.05,0,106.35
O01562,U0115,P037,2026-06-02,offline_store,1,277.29,0.0,0,277.29
O01563,U0468,P024,2026-06-13,wechat_shop,2,152.21,0.15,0,304.42
O01564,U0181,P040,2026-03-05,taobao,1,241.49,0.0,0,241.49
O01565,U0545,P033,2026-05-09,douyin,1,258.0,0.15,0,258.0
O01566,U0451,P038,2026-03-28,wechat_shop,2,267.54,0.1,0,535.08
O01567,U0168,P028,2026-02-15,douyin,1,256.21,0.1,0,256.21
O01568,U0454,P038,2026-01-16,taobao,1,297.27,0.0,0,297.27
O01569,U0112,P005,2026-06-12,douyin,1,111.95,0.0,0,111.95
O01570,U0484,P025,2026-02-23,wechat_shop,1,86.77,0.0,0,86.77
O01571,U0159,P027,2026-06-24,taobao,4,156.42,0.0,0,625.68
O01572,U0161,P012,2026-02-09,taobao,2,109.4,0.0,0,218.8
O01573,U0276,P010,2026-05-12,douyin,2,208.93,0.05,0,417.86
O01574,U0314,P040,2026-03-08,taobao,4,241.49,0.0,0,965.96
O01575,U0403,P002,2026-03-31,offline_store,1,83.83,0.0,0,83.83
O01576,U0363,P033,2026-01-01,douyin,4,303.53,0.0,0,1214.12
O01577,U0263,P005,2026-04-26,taobao,1,95.16,0.15,0,95.16
O01578,U0574,P023,2026-04-05,douyin,1,166.56,0.05,0,166.56
O01579,U0249,P002,2026-02-24,douyin,1,83.83,0.0,0,83.83
O01580,U0048,P033,2026-03-24,offline_store,1,258.0,0.15,0,258.0
O01581,U0385,P037,2026-06-25,wechat_shop,1,277.29,0.0,0,277.29
O01582,U0449,P016,2026-01-25,taobao,2,89.63,0.0,0,179.26
O01583,U0424,P010,2026-01-28,douyin,1,186.94,0.15,0,186.94
O01584,U0449,P023,2026-02-07,douyin,1,175.33,0.0,0,175.33
O01585,U0544,P007,2026-03-24,taobao,1,155.12,0.15,0,155.12
O01586,U0322,P013,2026-06-25,taobao,1,179.25,0.0,0,179.25
O01587,U0234,P005,2026-04-24,offline_store,3,111.95,0.0,0,335.85
O01588,U0024,P009,2026-04-02,douyin,1,172.94,0.15,0,172.94
O01589,U0050,P004,2026-01-30,wechat_shop,1,110.12,0.05,0,110.12
O01590,U0517,P014,2026-05-11,taobao,1,151.03,0.05,0,151.03
O01591,U0078,P033,2026-05-17,wechat_shop,1,303.53,0.0,0,303.53
O01592,U0090,P040,2026-05-22,offline_store,1,217.34,0.1,0,217.34
O01593,U0442,P030,2026-06-05,taobao,5,163.0,0.0,0,815.0
O01594,U0339,P021,2026-04-29,wechat_shop,3,147.24,0.15,0,441.72
O01595,U0443,P034,2026-02-15,wechat_shop,2,15.47,0.05,0,30.94
O01596,U0020,P030,2026-04-12,wechat_shop,1,146.7,0.1,0,146.7
O01597,U0599,P038,2026-02-26,taobao,1,297.27,0.0,0,297.27
O01598,U0589,P026,2026-05-16,taobao,2,38.77,0.0,0,77.54
O01599,U0186,P036,2026-05-27,wechat_shop,1,267.33,0.0,0,267.33
O01600,U0554,P033,2026-01-06,taobao,2,303.53,0.0,0,607.06
O01601,U0207,P016,2026-01-17,taobao,3,89.63,0.0,0,268.89
O01602,U0223,P023,2026-02-10,taobao,5,175.33,0.0,0,876.65
O01603,U0385,P006,2026-01-06,wechat_shop,3,209.76,0.05,0,629.28
O01604,U0458,P040,2026-04-23,offline_store,3,241.49,0.0,0,724.47
O01605,U0128,P007,2026-04-12,wechat_shop,1,173.38,0.05,0,173.38
O01606,U0167,P038,2026-02-13,douyin,4,252.68,0.15,0,1010.72
O01607,U0325,P001,2026-01-30,offline_store,2,27.36,0.0,0,54.72
O01608,U0262,P021,2026-02-17,wechat_shop,5,155.9,0.1,0,779.5
O01609,U0103,P001,2026-04-26,taobao,1,25.99,0.05,0,25.99
O01610,U0308,P018,2026-04-02,douyin,3,30.68,0.05,0,92.04
O01611,U0017,P002,2026-06-28,taobao,2,79.64,0.05,0,159.28
O01612,U0010,P004,2026-06-14,douyin,1,115.92,0.0,0,115.92
O01613,U0063,P020,2026-05-12,douyin,1,121.39,0.05,0,121.39
O01614,U0430,P023,2026-06-18,douyin,1,166.56,0.05,0,166.56
O01615,U0186,P005,2026-02-13,taobao,5,95.16,0.15,0,475.8
O01616,U0383,P039,2026-01-28,taobao,1,287.26,0.0,0,287.26
O01617,U0482,P014,2026-06-08,wechat_shop,1,158.98,0.0,0,158.98
O01618,U0538,P028,2026-02-05,douyin,1,270.45,0.05,0,270.45
O01619,U0068,P023,2026-02-09,wechat_shop,1,175.33,0.0,0,175.33
O01620,U0001,P032,2026-05-01,taobao,5,72.83,0.1,0,364.15
O01621,U0553,P010,2026-05-01,taobao,3,219.93,0.0,0,659.79
O01622,U0585,P017,2026-06-06,douyin,2,192.77,0.05,0,385.54
O01623,U0085,P006,2026-02-01,wechat_shop,1,220.8,0.0,0,220.8
O01624,U0257,P023,2026-04-13,douyin,3,175.33,0.0,0,525.99
O01625,U0533,P032,2026-06-17,taobao,1,76.87,0.05,0,76.87
O01626,U0036,P033,2026-02-02,offline_store,1,258.0,0.15,0,258.0
O01627,U0035,P035,2026-06-10,douyin,3,90.05,0.0,1,270.15
O01628,U0353,P028,2026-02-10,douyin,1,256.21,0.1,0,256.21
O01629,U0270,P035,2026-06-09,offline_store,1,90.05,0.0,0,90.05
O01630,U0346,P019,2026-01-30,douyin,1,148.93,0.1,0,148.93
O01631,U0468,P028,2026-03-06,wechat_shop,3,270.45,0.05,0,811.35
O01632,U0375,P020,2026-06-20,offline_store,2,127.78,0.0,0,255.56
O01633,U0469,P003,2026-06-13,wechat_shop,5,148.5,0.0,0,742.5
O01634,U0315,P010,2026-01-30,offline_store,2,219.93,0.0,0,439.86
O01635,U0517,P018,2026-04-21,douyin,5,32.29,0.0,0,161.45
O01636,U0018,P025,2026-04-11,douyin,1,73.75,0.15,0,73.75
O01637,U0544,P005,2026-03-31,wechat_shop,2,111.95,0.0,0,223.9
O01638,U0544,P003,2026-05-16,douyin,1,126.22,0.15,0,126.22
O01639,U0232,P021,2026-04-05,douyin,1,173.22,0.0,0,173.22
O01640,U0411,P029,2026-05-18,taobao,1,138.03,0.0,0,138.03
O01641,U0140,P020,2026-04-09,taobao,5,121.39,0.05,0,606.95
O01642,U0214,P017,2025-12-31,wechat_shop,1,182.63,0.1,0,182.63
O01643,U0165,P022,2026-01-15,douyin,1,266.07,0.0,0,266.07
O01644,U0255,P035,2026-04-10,taobao,2,85.55,0.05,0,171.1
O01645,U0412,P001,2026-01-18,wechat_shop,5,27.36,0.0,0,136.8
O01646,U0283,P005,2026-05-29,taobao,1,106.35,0.05,0,106.35
O01647,U0483,P017,2026-01-02,douyin,1,202.92,0.0,0,202.92
O01648,U0466,P013,2026-06-18,douyin,1,179.25,0.0,0,179.25
O01649,U0042,P020,2026-01-18,offline_store,4,127.78,0.0,0,511.12
O01650,U0499,P009,2026-03-06,taobao,2,193.29,0.05,0,386.58
O01651,U0372,P020,2026-02-26,douyin,1,108.61,0.15,0,108.61
O01652,U0108,P008,2026-06-19,taobao,3,120.3,0.05,0,360.9
O01653,U0258,P024,2026-03-11,taobao,2,179.07,0.0,0,358.14
O01654,U0507,P038,2026-01-21,douyin,1,282.41,0.05,0,282.41
O01655,U0500,P006,2026-05-31,offline_store,2,220.8,0.0,0,441.6
O01656,U0111,P012,2026-06-04,wechat_shop,3,92.99,0.15,0,278.97
O01657,U0432,P004,2026-05-27,offline_store,1,115.92,0.0,0,115.92
O01658,U0588,P023,2026-01-10,wechat_shop,2,166.56,0.05,0,333.12
O01659,U0027,P040,2026-04-12,douyin,2,229.42,0.05,0,458.84
O01660,U0423,P032,2026-05-25,wechat_shop,1,80.92,0.0,0,80.92
O01661,U0255,P037,2026-04-26,taobao,1,235.7,0.15,0,235.7
O01662,U0270,P035,2026-04-24,douyin,1,76.54,0.15,0,76.54
O01663,U0411,P012,2026-02-22,taobao,2,98.46,0.1,0,196.92
O01664,U0552,P014,2026-02-13,douyin,3,158.98,0.0,0,476.94
O01665,U0416,P013,2026-03-22,taobao,1,152.36,0.15,0,152.36
O01666,U0498,P027,2026-06-08,taobao,2,148.6,0.05,0,297.2
O01667,U0331,P009,2026-03-27,wechat_shop,3,203.46,0.0,0,610.38
O01668,U0574,P003,2026-01-28,taobao,2,133.65,0.1,0,267.3
O01669,U0204,P040,2026-05-23,wechat_shop,1,217.34,0.1,0,217.34
O01670,U0270,P026,2026-01-23,douyin,2,32.95,0.15,0,65.9
O01671,U0107,P022,2026-03-28,taobao,1,266.07,0.0,0,266.07
O01672,U0454,P028,2026-06-06,wechat_shop,5,284.68,0.0,0,1423.4
O01673,U0230,P003,2026-03-03,douyin,1,148.5,0.0,1,148.5
O01674,U0304,P010,2026-03-03,douyin,1,219.93,0.0,0,219.93
O01675,U0565,P013,2026-01-05,douyin,1,170.29,0.05,0,170.29
O01676,U0590,P004,2026-04-15,offline_store,3,104.33,0.1,0,312.99
O01677,U0270,P009,2026-03-07,offline_store,3,203.46,0.0,0,610.38
O01678,U0366,P031,2026-04-04,wechat_shop,4,72.69,0.0,0,290.76
O01679,U0552,P011,2026-06-26,douyin,1,193.59,0.15,0,193.59
O01680,U0234,P038,2026-01-24,taobao,2,267.54,0.1,0,535.08
O01681,U0589,P012,2026-06-28,wechat_shop,5,109.4,0.0,0,547.0
O01682,U0176,P005,2026-04-27,wechat_shop,1,100.76,0.1,0,100.76
O01683,U0489,P026,2026-05-23,douyin,2,38.77,0.0,0,77.54
O01684,U0259,P012,2026-01-16,wechat_shop,1,92.99,0.15,0,92.99
O01685,U0221,P025,2026-06-02,offline_store,1,86.77,0.0,0,86.77
O01686,U0584,P033,2026-03-20,offline_store,2,303.53,0.0,0,607.06
O01687,U0007,P018,2026-02-05,wechat_shop,5,29.06,0.1,0,145.3
O01688,U0543,P032,2026-04-01,offline_store,1,80.92,0.0,0,80.92
O01689,U0184,P001,2026-02-10,douyin,1,24.62,0.1,0,24.62
O01690,U0092,P023,2026-01-07,wechat_shop,4,149.03,0.15,0,596.12
